ABR	6.74243428183093
EEF1A1P11	5.20946161891896
AGAP7P	5.13789949214428
OTX2	5.02864089555973
SEMA6D	4.80448633728022
CUZD1	4.54251339024116
EGR3	4.53225270955928
RASA4B	4.43913677287696
SHISA2	4.36963962083214
LHX5	4.34804307727972
CYP26C1	4.34648183244246
CITED2	4.33575029416309
AUTS2	4.25840229098394
GPC3	4.25497939643389
ADAMTS7P1	4.23289474667998
LGALS3BP	4.20920693313115
TMEM163	4.12977384109821
WNT4	4.11891091915331
VWF	4.10741491774994
SHOX2	4.06755249690858
BTBD17	4.04755742302265
IRX3	4.00295210075427
ECEL1P1	3.96059510299813
ADCY6	3.95055809259747
PLCL2	3.86831784264488
TNNT1	3.8634509983674
PIK3R6	3.83999031809547
GREB1L	3.8265993980911
ID4	3.81828482834637
ANO9	3.81081053751404
HSPG2	3.80746741971019
RASA4	3.79333900672288
LMO1	3.77003954844268
FGFR3	3.76690208470203
RASL10B	3.76549863708349
PKDCC	3.76408644513155
EPHA4	3.6646124483919
CLIP3	3.63947228993674
CLDN19	3.63005289328003
ACOXL	3.60264264145397
SSTR3	3.58326840722497
CACNB3	3.57539799343281
RPH3A	3.57015399635818
TMEM158	3.51456960118104
GATM	3.49813070651645
COL9A1	3.49073146769988
PLD6	3.48496749428032
ZNG1DP	3.47470247689159
SPHK2	3.46784785705515
PLEKHB1	3.46162308594869
TAC3	3.4449627096757
C10orf105	3.41082138116744
HES4	3.39804848419591
SMIM10L2A	3.37040217887367
DHRS2	3.36948499691361
WDPCP	3.36197995755554
CRX	3.35101449528117
EGR4	3.34346718562355
MFGE8	3.34200619519789
CRB2	3.33525665484923
HS3ST5	3.32778515842973
PGA5	3.32565736668987
RHBDL2	3.32297634539887
SLC22A17	3.30034015453871
MSX2P1	3.28931391779531
EMX1	3.27110383667052
NLGN3	3.26932214069541
APOBEC3B	3.26487244894604
SYT13	3.26337789214413
USP6	3.26307219368268
FAT2	3.24220498098635
GDF6	3.23473498346011
RYR1	3.21664314136612
CA11	3.20609923316785
JPH4	3.19598952226897
CHP2	3.18513772327316
BARHL1	3.18493131428674
TMEM151B	3.17704821799241
UNC80	3.16395616970669
DGAT2	3.16031176232772
SERPINF1	3.15990165015832
MYRF	3.1577364968445
LIX1	3.15512610106266
FSD1	3.1518341617466
TP53I11	3.15083912078334
PCSK2	3.14133711968522
TMEM130	3.13189061967709
PODNL1	3.12469900196412
GRIK5	3.12208769230013
EHBP1L1	3.11808708593736
ERAP1	3.1073892230694
OAS3	3.10276929023446
HIF3A	3.10119289316839
BST2	3.10015808986361
EIF5AL1	3.09270531509161
IGSF3P2	3.09220002848277
FST	3.08841175564559
COG5	3.08703087797954
CACNA2D4	3.08387585825264
GSTM1	3.08169328876726
ADM5	3.08005858997112
CALCRL	3.06323707092482
FHOD3	3.06077823430409
FRZB	3.06042132453174
NME1-NME2	3.05094803788409
KLK7	3.04286807127348
GDPD2	3.04246279769628
LRP2	3.03801361271342
C1orf21	3.0354918191646
RAB38	3.03322883592957
NPTX1	3.02889812022999
OTOF	3.02688584086127
MLXIPL	3.02156170040168
ADRA2B	3.019674837222
BCAM	3.01304705319632
SLIT2	3.01162242922397
PTX3	3.01038633912435
ESPNL	3.00646421178508
CPZ	3.00591447155829
ARHGAP23	3.00226741138116
MXRA5Y	3.00011138849504
RTN4RL2	2.99303306692252
SMOC1	2.99026137873103
PCDHB10	2.98595725284848
MUC4	2.97736690904241
ADAMTSL2	2.97677004442187
SLC15A3	2.97620972102218
PMEL	2.97286374039289
DIS3L	2.96355827746262
ATN1	2.96293614411578
CHI3L1	2.96125923782853
CX3CL1	2.95719090624855
NID2	2.95531863367435
SH3PXD2A	2.95502341233286
P3H2	2.94834737655121
PPM1J	2.94363333143842
DCHS1	2.94303825743846
NPIPB3	2.9425627662243
NYNRIN	2.9305805828054
VCAM1	2.92738438219769
TRPC4	2.92685517091165
CPNE5	2.91521418784033
SH3TC1	2.91406079874846
PPFIA3	2.91396969708
ISOC1	2.91280318568239
PRKCB	2.89066898792711
RGS3	2.88570327700877
NAB2	2.88273794259327
KCNA1	2.88105117577546
NRIP2	2.88102657565004
PCDH7	2.8788734272233
NPAS1	2.87640515989364
INTS10	2.87630674355894
KRT222	2.87426895360745
LYNX1	2.86353012602856
WFIKKN2	2.86101289322347
RAB7B	2.85968977917867
BNC1	2.85955588417706
DAGLA	2.85586350237038
CFAP74	2.85511706845119
CADM4	2.85505037898199
LGI1	2.85472806189447
SLC8A2	2.85406593155908
NPAS4	2.85394696448617
ADCYAP1	2.85102555881872
NUAK2	2.85044917732664
FLRT3	2.84612543804374
LMX1A	2.8440896643188
CHGA	2.84133012392852
ADGRG1	2.8288207521417
CACHD1	2.82479772198486
TMEM82	2.82259290674676
TSPAN15	2.82226888296207
LRRN3	2.81630535131116
ETV3L	2.81314462893848
RASD2	2.81049082468334
PNMA5	2.80847825548519
COLEC11	2.80670210890464
PLCD4	2.80275620115792
CADM2	2.79491900537618
COX6B2	2.78809759948268
MFAP2	2.78687407282135
SOST	2.78240993930849
NPHS1	2.77198814552142
GAA	2.7703481831984
ADGRD1	2.76682694913915
SCN4A	2.76611431398978
IDS	2.76604011049272
KLK6	2.76585543633629
FOXN4	2.76196014111689
TSPOAP1	2.76095152463052
DGKK	2.75968858894395
RGMA	2.74959902363008
AKNA	2.74799520242822
RDH8	2.74629991884288
CMTM5	2.73952390114109
SOD3	2.7370464249812
ADAMTS4	2.73555436202825
DUSP15	2.73457630220358
SEMA6B	2.73437764781655
LPL	2.73126918226984
ANGPT4	2.7295222986073
TCEAL6	2.72887600542218
CSMD2	2.72847268956715
GTF2IP12	2.71759475031152
F10	2.71097449450236
APC2	2.7101633202965
BUB1	2.70855691651393
PRR5L	2.70671555797817
CADM3	2.704931352386
FAM20A	2.70406479049925
PTGS1	2.6986047193265
FMO1	2.69714034868268
MB	2.68581954983262
ANKRD24	2.68170914077722
RIN1	2.67963844106193
ATP1A2	2.6705164652128
BIN1	2.66540184572535
GRM8	2.66483776974733
P3H3	2.66234129004217
PTGIS	2.66078035572548
DLX5	2.6600175697835
ANKRD20A2P	2.65967611788813
SYNE4	2.65850911991443
CHD9NB	2.65624024893871
APOE	2.65457573365697
POTEJ	2.6537386726179
CLDN3	2.65247423663492
MYL11	2.65179697440003
ELN	2.64893112525892
CXCR2P1	2.64761124299593
FOLR1	2.64728297465965
PGA4	2.64572570936822
HEPH	2.64568245367259
ANKRD1	2.64009185337938
GPR20	2.63872792221812
TGFBI	2.63551014344443
EPS8L1	2.63348147426705
NPIPA1	2.63143575765936
ENTPD1	2.63089960547496
SIM2	2.62966087792537
