"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"WP_CILIARY_LANDSCAPE","WP_CILIARY_LANDSCAPE",212,-0.376060942262192,-1.64593538759996,2.2158740677939e-05,0.00115383728244411,0.000929667466036837,4103,"tags=42%, list=23%, signal=33%","LZTFL1/IFT172/SNAP29/AIMP1/WDR26/EIPR1/COPS4/UBE2D2/RNGTT/DYNC1I2/IFT80/SSNA1/EXOC3/NDUFA9/YPEL5/WEE1/STOM/EIF5B/IFT20/PSMD12/XPNPEP3/GID8/HDAC2/DDX5/VAPB/RAB8A/RAB2A/DOCK5/DYNC1H1/UBE2H/PSMD13/ZYG11B/RANBP9/RALB/MCM7/BBS4/DYNLL1/EXOC1/CEP97/SMC4/DYNLT1/BBIP1/TIPRL/EFHC2/RAB14/EXOC8/YAP1/TFAP2E/BBS9/ARHGDIA/COPS8/NEK8/CNOT6L/PSMD7/EXOC5/IFT52/MCM10/RMND5A/APC/ARL8B/MCM4/IQGAP1/MKLN1/NEK7/NEFM/AGPAT2/LSM4/EXOC6/MCM6/NUP88/MSH2/RAC1/LRPPRC/RAB21/SNRPB2/DGKE/TBC1D4/COX6C/IFT56/CALM1/COPS2/RMND5B/NEFL/TFAP2C/EXOC2/AFG3L2/NDUFA5/IQGAP2/RB1"
"WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP","WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP",98,-0.47480156024973,-1.90087247732462,2.49253384966167e-05,0.00121137145093557,0.000976023781130673,4497,"tags=38%, list=25%, signal=28%","H2AC7/IL6/H4C11/ANAPC10/ANAPC5/CDC16/UBE2S/H2BC4/H4C16/H3C3/H4C5/H3C1/JUN/RPS6KA3/H2BC26/ANAPC15/CDC27/H4C8/H3-3B/CDKN1B/STAT3/H4C2/UBE2D1/H3C10/CDKN1A/IL1A/RPS6KA2/CCNA2/CDK6/MAPK1/UBA52/H2BC21/H2BC15/CCNA1/RPS27A/H2AJ/VENTX"
"WP_VEGFAVEGFR2_SIGNALING","WP_VEGFAVEGFR2_SIGNALING",422,-0.310167318260661,-1.47782190995872,3.25929687379558e-05,0.00148501713812311,0.00119650503656443,3781,"tags=33%, list=21%, signal=27%","DHX36/RPS6KB1/SET/RPLP2/LARP7/PRRC2C/F3/TKT/RPL5/ITCH/LRRC59/RPL13A/DOK1/MAPK8/NCF2/CDC42/JUN/KATNAL2/NR4A1/RAP1A/RHOA/PIK3CA/PPP2CA/EIF2AK3/SARS1/CAMKK2/GRSF1/MEF2C/SCUBE2/MMP2/S1PR1/NCL/GRB10/PABPC1/ATP6V1E1/RPL7/ARF4/SMARCA2/FLNB/ELOC/BSG/RAB11A/RPS6/PDPK1/P4HA2/PNP/FLT1/MAP2K6/CACNA2D1/RAF1/ACTG1/CRK/ALDOA/EPHA2/NR4A3/STAT3/MOV10/EIF4G2/MYO6/ADAM9/EIF2A/NRARP/FARSB/FGB/PRKCE/SHROOM2/DECR1/ARF6/RPL26/RPL10A/HSP90AA1/CTNNA1/TMSB10/MAP2K4/SYNJ1/TXN/C15orf39/EZR/EIF3D/RACK1/CCDC124/IQGAP1/GRB2/TPM3/SLC2A14/TFAM/PRKG1/GLUD1/ELOA/EIF4E/PDE4DIP/RPL27/TMSB4X/ROCK2/RAC1/HDAC9/SRP54/DUSP5/PPP3CA/HMGB1/ITGB5/ETS1/EIF3F/MAPK1/PGK1/EEA1/INPP5K/AKT1/CYCS/RAB5A/TMEM170A/GAB1/FOXO4/FOXO3/FAM120A/MAPK9/SDCBP/PAK2/BIRC5/LDHA/PTPN9/SPIRE1/PRKCI/CCND1/ITGB1/SRPK1/RICTOR/NFATC1/PAK1/PRKCA/PRDX6/DPM1/TMOD3/MAPKAP1/MDM2/TBCA/CGNL1/FSCN1/FN1"
"WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II","WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II",144,0.442170067607349,1.70870047796645,4.95261007810329e-05,0.00212379573349253,0.00171118044803816,2186,"tags=27%, list=12%, signal=24%","CYP26C1/HS3ST5/GSTM1/FMO1/CYP2U1/GAL3ST3/EPHX2/GSTM3/CYP26A1/CHST1/KCNAB2/SULT2B1/SULT1A2/FMO2/COMT/GAL3ST1/CHST13/SULT1C2/GSTK1/CYP2R1/CYP2J2/CYP2S1/CYP1B1/GLYATL1/GPX4/GAL3ST2/CYP2A7/UGT1A7/FMO4/CYP27B1/CYP2A13/CYP2A6/HS6ST1/NDST3/GSTT2/GSTM2/CYP46A1/HS3ST2/CYP2D6"
"WP_GPCRS_CLASS_A_RHODOPSINLIKE","WP_GPCRS_CLASS_A_RHODOPSINLIKE",157,0.437292897202953,1.69863704315253,6.13256399854579e-05,0.00248368841941105,0.00200115246268336,4099,"tags=42%, list=23%, signal=33%","SSTR3/ADRA2B/GPR20/GPR17/GPER1/GPR37L1/MTNR1B/HTR1B/EDNRA/AVPR2/OPRD1/GPR19/GPR39/HTR1A/GPR173/PTGER4/CHRM1/GALR3/CXCR2/PTGDR/NMUR1/NTSR1/PTGIR/ADRB2/LPAR4/LTB4R/BDKRB1/NPY1R/HTR1E/PTGER2/DRD4/C5AR2/ADORA1/LPAR5/FFAR3/ADRB3/PTGER3/NPY5R/PTGFR/GPR25/MLNR/DRD5/MC5R/GPR45/CCR7/SSTR5/PTGER1/DRD2/GPR68/ADRA2A/BDKRB2/GPR3/RGL4/HRH1/SSTR2/HTR7/LHCGR/GPR85/AVPR1B/CCR8/P2RY2/F2RL2/P2RY11/APLNR/PRLHR/GPR27"
"WP_MRNA_PROCESSING","WP_MRNA_PROCESSING",125,-0.417513961733743,-1.72865834824924,8.7759418397648e-05,0.00336719031641502,0.00271300584298546,4491,"tags=42%, list=25%, signal=32%","LSM2/RNPS1/SF3B4/CD2BP2/HNRNPAB/SNRPD1/PTBP1/SF3A3/PRPF18/FUS/SNRPB/DHX8/TXNL4A/RNGTT/LSM7/TRA2B/SUGP1/XRN2/HNRNPL/CELF2/HNRNPD/PRPF8/CSTF3/DHX38/HNRNPC/DHX15/SNRPE/HNRNPK/PRPF40A/SRSF10/CELF1/PAPOLA/CLK4/SNRPA1/SF3B2/DICER1/PHF5A/SMC1A/NUDT21/SNRPD3/CPSF2/CELF4/RNMT/SRPK2/NCBP2/RBM17/SNRPG/SRP54/SNRPB2/SRSF4/CDC40/U2AF1/SRPK1"
"WP_PRADERWILLI_AND_ANGELMAN_SYNDROME","WP_PRADERWILLI_AND_ANGELMAN_SYNDROME",95,-0.457997480922698,-1.80887691646508,0.000103887590099859,0.00378670265913986,0.00305101448819585,4233,"tags=44%, list=23%, signal=34%","NUP153/MAGEL2/PCM1/SLC45A2/NUP42/NPAP1/NUP93/NUP54/NUP205/NUP155/POMC/GABRG2/RANBP2/NUP43/BBS4/HERC2/AHCTF1/NDC1/CDC6/UBE3A/GLE1/NUP50/CYFIP1/PCSK1/NIPA2/NUP37/EIF4E/GABRG3/GABRB3/CDK6/NUP88/HTR2C/GABRR1/GABRA5/NUP58/E2F1/UBE2N/NIPA1/CCND2/CCND1/MDM2/RB1"
"WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME","WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME",34,-0.621746278638817,-2.0018770181181,0.000118982220633377,0.0040171074468318,0.00323665577262601,3730,"tags=74%, list=21%, signal=58%","SGO1/MAU2/PLK1/PPP2R5E/PTTG1/CDCA5/CDK1/RAD21/SMC3/PDS5A/PPP2CA/ESCO1/SGO2/WAPL/PTPA/STAG3/STAG2/SMC1A/APC/REC8/ESCO2/PPP2R1A/PPP2R5C/PPP2R5A/PPP2R1B"
"WP_COPPER_HOMEOSTASIS","WP_COPPER_HOMEOSTASIS",51,-0.526551661702353,-1.84192307826563,0.000130573936766069,0.0040171074468318,0.00323665577262601,2153,"tags=49%, list=12%, signal=43%","JUN/SLC31A1/PIK3CA/SP1/CASP3/ADAM9/COX17/APC/MT3/XIAP/APP/STEAP4/MT2A/MT1A/AKT1/MT1JP/MT1H/FOXO3/MT1E/MT1L/CCND1/MT1F/MT1G/MDM2/MT1X"
"WP_MESODERMAL_COMMITMENT_PATHWAY","WP_MESODERMAL_COMMITMENT_PATHWAY",143,-0.390836467653459,-1.66857175453068,0.000130590951161129,0.0040171074468318,0.00323665577262601,4132,"tags=38%, list=23%, signal=29%","TEAD1/ARID5B/SMAD1/PRKAR1A/CRTC1/PAX6/AMH/JAK2/C1QBP/SMAD2/FOXC2/PPP2CA/HMGA2/POU5F1/ELK4/BHLHE40/RPL38/MIXL1/DNMT3B/YAP1/PARP8/KLF4/FZD4/FOXC1/DLL1/ACVR2B/VAV3/EXT1/MACF1/FGF8/WNT3/SESN1/PITX2/NODAL/SETD2/SMAD3/PBX3/EPB41L5/GRHL2/GDF3/AXIN2/ZIC3/HTT/TEX56P/RGS10/CCND1/FOXH1/JARID2/BMP7/TET1/BMPR2/BMPR1A/TBX1/NANOG"
