SHISA2	5.50795208235056
RYR1	5.01330392861538
RGS3	4.82285182356257
LGALS3BP	4.76393810860204
HSPG2	4.75533611008297
SLIT2	4.6764673867067
SYT13	4.59812988957614
ABR	4.5780555474192
AGAP7P	4.50357762687698
RASA4B	4.38001035842462
RASL10B	4.34360311921108
RASD2	4.33727088289135
TMEM163	4.31697280400154
PLD6	4.3161744932626
SV2B	4.30450671348571
GATM	4.2946559437189
ID3	4.28547660583985
MSX2P1	4.26292683830975
GPC3	4.24339276305571
EMX1	4.18727263012177
TTC38	4.18462142195122
TMEM151B	4.18060665153729
CLDN19	4.17294048052563
NME1-NME2	4.17046022487412
GDF6	4.12167648253452
SLC22A17	4.1130716850213
LPL	4.07027172415861
MAT1A	4.0578180723248
MSN	4.05604147405518
RASA4	4.05183949920211
INTS10	4.00937734066568
PPFIBP1	4.00022248764801
COG5	3.99527737473836
CD74	3.97319040303173
RIN1	3.97043013324755
PPFIA3	3.95698057746896
LANCL1	3.9509889588593
ATP10B	3.94667338798408
TAC3	3.9465515830629
CYP2U1	3.91097533814606
UCMA	3.90165499924913
FYN	3.88444381789582
MFGE8	3.8830981183562
AKNA	3.86997474917575
SERPINF1	3.86777151046955
TMEM130	3.86322197386659
BTBD17	3.85684252381141
ANO9	3.85479578499863
CPZ	3.85463482942526
C10orf105	3.85371773000082
IDS	3.84851772812234
CADM2	3.83568798879328
SPTSSB	3.83385921900066
MLF1	3.82768150905643
PHF24	3.80814497891396
EEF1A1P11	3.80804881290072
FSD1	3.8022746182459
BCAM	3.79825151293808
SNCA	3.79597178586994
RRAS	3.7917192618138
BICDL1	3.79084590725744
TINAGL1	3.78194474803291
TNNT1	3.7797506589923
TNFAIP8L1	3.77957053530826
AMOT	3.7742732364296
IGSF1	3.75249296070821
SLC9A5	3.74908761872617
ANGPT4	3.74527374719107
COL9A1	3.73819138432031
SEZ6L2	3.73271234658175
CLGN	3.73171053590962
GRM8	3.72492913831351
GRIK5	3.72124800781134
EPHB1	3.710912421647
ESPNL	3.69696533305813
BIN1	3.68880634354626
GRIA3	3.68292397525567
TCF15	3.67326466913536
IFI30	3.67311173198735
ZNG1DP	3.67086012991142
PTX3	3.66764757404731
EFHC1	3.6669161389612
CHST1	3.658355391221
PDGFRB	3.65620930460068
BMP6	3.65153217179374
SYN1	3.65126911884434
KLF9	3.64923922704959
PGA5	3.64150480756061
ADAMTSL2	3.63639450978018
BUB1	3.63096687390959
CSMD2	3.62935239336085
ADGRD1	3.62316081455666
SH3PXD2A	3.62177338092719
HEPH	3.62070010617914
PRKCB	3.61860786015699
ISOC1	3.61713192626713
PNPO	3.61129895505457
PDGFB	3.59893553175525
TGFBI	3.5977391409306
NRXN2	3.59516753360199
PNMA5	3.58735459134334
IGFBP6	3.58629015942946
ENTPD1	3.5836995910312
BRINP2	3.5777112886831
PTGIS	3.5744527670818
ARHGAP23	3.56468178787277
GRIN2B	3.55811684811659
SHOX2	3.55768243414438
MYL11	3.55083358651971
TBC1D9	3.54651392536839
CGB2	3.54415585279297
SLC15A3	3.54227022869924
RTN4RL2	3.54028442036362
DAGLA	3.53896755142656
IGSF3P2	3.53860656239389
XYLT1	3.51936220926407
FCGR2A	3.51330481779193
DISP1	3.51017109727577
TGIF1	3.50510343357652
FBXO43	3.50240606378416
JPH4	3.49667418008196
PLLP	3.49580385673271
TCEAL2	3.48959873505771
ZFP36L1	3.48700821214368
OR4D1	3.48314422344491
ENG	3.47700739544002
ST8SIA1	3.47353794830134
HADH	3.46802866833857
EPHX2	3.46332099246472
JAM2	3.46285281023122
GSDMD	3.46011569735166
