SHISA2	5.83288157123164
RGS3	5.36928909322345
RYR1	5.17207993353361
SV2B	4.93777619235206
HSPG2	4.84957526304033
SLIT2	4.79593056286418
LGALS3BP	4.76825237304444
GPC3	4.75006007326075
CPZ	4.67005211476848
PHLDA1	4.65839468959239
SYT13	4.5757404815141
TMEM151B	4.56943508367825
ATP10B	4.54638489287944
SLC22A17	4.52970470311307
RASD2	4.48852266886615
GATM	4.43162977222072
UCMA	4.43052958815846
TTC38	4.40815675904577
NFASC	4.38645488567212
GFUS	4.37114033240014
CYTL1	4.3539096929653
PCDHB10	4.34195203607816
PLD6	4.31427709296681
ZFP36L1	4.30119835983953
HEPH	4.28583589098673
TMEM163	4.28033956269676
SUSD4	4.27655076332444
PDGFB	4.26915684537172
MSX2P1	4.25251838664147
RASA4B	4.20990067977891
RHBDD2	4.20209975482667
TMEM130	4.19927218015279
EFHC1	4.19415452175592
SEZ6L2	4.18350464004096
CGB2	4.16937931232383
EMX1	4.16513420242787
PPFIBP1	4.14575535091789
TCEAL2	4.12740601427331
ID3	4.12676554958781
PNPO	4.1044227126208
TBC1D3	4.10211304200163
BCAM	4.10164135703495
RASA4	4.09662932826615
TGFBI	4.08623181191777
FBN1	4.07761318470359
ADGRD1	4.07707599829344
GDF6	4.06119502940628
ANGPT4	4.05811569550369
JAM2	4.05607602811016
BTBD17	4.03391839694481
LYNX1	4.03254817695724
RIN1	4.02655437045313
MSN	4.0247629083095
LRRN2	4.00275521576934
PHF24	3.99448428779871
NAIPP2	3.99145583773363
MAT1A	3.98393250817519
CLDN19	3.97245175170823
SNCA	3.97175982973013
GRM8	3.96310286270103
PDGFRB	3.95499846854311
LANCL1	3.94735314179241
ITGA5	3.9408390413813
GRIK5	3.92787489702112
AMOT	3.92366289546479
BICDL1	3.92323449245683
ULBP1	3.92008636287754
TLN2	3.91222531958526
CD74	3.90796731933808
KLF9	3.90613401434417
FBXO43	3.90397385085371
SHE	3.90122394637908
FCGR2C	3.90119638869803
PGA5	3.89705745322434
SERPINF1	3.89509807356144
CLGN	3.89354458501612
LPL	3.89036447660419
DAB1	3.88813684751395
COG5	3.88442210857231
GRIN2B	3.88094322659075
TCEAL6	3.88052040938113
PNMA5	3.87879865901558
DNAJB4	3.86632484955397
C10orf105	3.85942978715731
ITGA6	3.85802077167849
ANKRD1	3.85753364313301
BMP6	3.84630684889086
CCDC74A	3.84155701294454
PPFIA3	3.83961315331983
TAC3	3.83683414498574
FYN	3.83517418066728
RRAS	3.83404168196191
EPHB1	3.82496946324443
